Order ID,Order Date,Customer,Region,Customer Segment,Category,Product,Quantity,Discount,Sales,Profit,Order Month,Order Year,Profit Margin
ORD-0382,2024-08-28,Customer 106,East,Consumer,Office Supplies,Stapler,6,0.05,91.32417746243142,47.48857228046434,Aug,2024,0.52
ORD-0383,2024-10-15,Customer 067,South,Small Business,Technology,Laptop,3,0.0,2677.0271500079502,856.648688002544,Oct,2024,0.31999999999999995
ORD-0384,2024-10-26,Customer 085,West,Corporate,Furniture,Filing Cabinet,3,0.02,623.9100840241771,237.0858319291873,Oct,2024,0.38
ORD-0385,2024-07-13,Customer 126,South,Corporate,Technology,Mouse,6,0.05,172.123681419597,55.07957805427103,Jul,2024,0.31999999999999995
ORD-0386,2024-11-24,Customer 091,West,Corporate,Office Supplies,Paper,3,0.15,25.174769585129713,13.090880184267451,Nov,2024,0.52
ORD-0387,2024-03-12,Customer 009,West,Consumer,Technology,Keyboard,1,0.1,47.329392062415515,15.145405459972963,Mar,2024,0.31999999999999995
ORD-0388,2024-02-08,Customer 060,North,Consumer,Office Supplies,Desk Organizer,7,0.02,140.03997750575365,72.8207883029919,Feb,2024,0.52
ORD-0389,2024-12-28,Customer 117,South,Consumer,Technology,Monitor,4,0.1,935.4234092627794,299.33549096408933,Dec,2024,0.3199999999999999
ORD-0390,2024-01-31,Customer 002,West,Small Business,Furniture,Office Chair,8,0.0,1844.3802377316308,700.8644903380197,Jan,2024,0.37999999999999995
ORD-0391,2024-10-09,Customer 071,West,Consumer,Furniture,Filing Cabinet,1,0.1,196.21162240617107,74.56041651434501,Oct,2024,0.38
ORD-0392,2024-05-26,Customer 028,North,Small Business,Furniture,Filing Cabinet,7,0.02,1292.1995876233152,491.0358432968598,May,2024,0.38
ORD-0393,2024-09-25,Customer 135,South,Consumer,Technology,Monitor,4,0.1,847.1043790537404,271.0734012971969,Sep,2024,0.31999999999999995
ORD-0394,2024-06-30,Customer 104,East,Corporate,Technology,Printer,2,0.05,372.653972794916,119.2492712943731,Jun,2024,0.31999999999999995
ORD-0395,2024-10-16,Customer 021,South,Small Business,Furniture,Bookshelf,4,0.05,554.0496648449393,210.53887264107695,Oct,2024,0.38
ORD-0396,2024-11-28,Customer 097,North,Consumer,Office Supplies,Pen Set,7,0.08,131.1408150796706,68.19322384142872,Nov,2024,0.52
ORD-0397,2024-08-31,Customer 044,North,Small Business,Furniture,Filing Cabinet,1,0.15,179.55108804411452,68.22941345676352,Aug,2024,0.38
ORD-0398,2024-09-12,Customer 025,West,Small Business,Technology,Monitor,6,0.1,1290.5935900590664,412.9899488189012,Sep,2024,0.31999999999999995
ORD-0399,2024-01-22,Customer 012,South,Consumer,Furniture,Filing Cabinet,8,0.05,1563.4696119105488,594.1184525260086,Jan,2024,0.38
ORD-0400,2024-12-16,Customer 081,East,Small Business,Technology,Monitor,1,0.02,254.8924906758737,81.56559701627957,Dec,2024,0.31999999999999995
ORD-0401,2024-04-16,Customer 077,South,Small Business,Technology,Laptop,7,0.0,5401.6684952849255,1728.5339184911759,Apr,2024,0.31999999999999995
ORD-0402,2024-10-15,Customer 139,South,Small Business,Technology,Keyboard,7,0.15,367.72731845193977,117.67274190462071,Oct,2024,0.31999999999999995
ORD-0403,2024-07-15,Customer 089,South,Small Business,Furniture,Office Chair,2,0.1,384.2060571320283,145.99830171017075,Jul,2024,0.37999999999999995
ORD-0404,2024-02-20,Customer 155,West,Consumer,Technology,Laptop,2,0.05,1781.5767780962803,570.1045689908096,Feb,2024,0.31999999999999995
ORD-0405,2024-11-10,Customer 070,West,Corporate,Office Supplies,Stapler,1,0.15,12.32177075154788,6.407320790804898,Nov,2024,0.52
ORD-0406,2024-08-18,Customer 097,West,Consumer,Office Supplies,Stapler,6,0.1,90.8650930072119,47.24984836375019,Aug,2024,0.52
ORD-0407,2024-04-05,Customer 019,West,Consumer,Furniture,Desk,5,0.02,1544.6124227088953,586.9527206293802,Apr,2024,0.38
ORD-0408,2024-05-17,Customer 100,South,Corporate,Technology,Monitor,3,0.15,540.3508135306045,172.9122603297934,May,2024,0.31999999999999995
ORD-0409,2024-07-03,Customer 114,North,Consumer,Furniture,Office Chair,1,0.05,224.32840015982362,85.24479206073298,Jul,2024,0.38
ORD-0410,2024-05-18,Customer 111,North,Consumer,Furniture,Office Chair,2,0.02,372.3528709645966,141.4940909665467,May,2024,0.38
ORD-0411,2024-10-12,Customer 091,West,Consumer,Furniture,Bookshelf,1,0.0,144.9322023224118,55.07423688251648,Oct,2024,0.38
ORD-0412,2024-02-17,Customer 106,East,Corporate,Furniture,Filing Cabinet,1,0.05,205.14126996422095,77.95368258640396,Feb,2024,0.37999999999999995
ORD-0413,2024-02-13,Customer 098,South,Small Business,Furniture,Desk,3,0.15,927.5177666132822,352.4567513130472,Feb,2024,0.37999999999999995
ORD-0414,2024-03-12,Customer 038,East,Corporate,Technology,Keyboard,5,0.08,261.8115421377016,83.77969348406451,Mar,2024,0.31999999999999995
ORD-0415,2024-03-26,Customer 124,West,Corporate,Technology,Monitor,7,0.05,1676.75129146821,536.5604132698271,Mar,2024,0.31999999999999995
ORD-0416,2024-02-09,Customer 127,East,Corporate,Office Supplies,Stapler,4,0.15,51.05509483764146,26.548649315573563,Feb,2024,0.52
ORD-0417,2024-11-11,Customer 078,South,Corporate,Office Supplies,Notebook,2,0.02,22.559605684591386,11.730994955987521,Nov,2024,0.52
ORD-0418,2024-07-21,Customer 113,East,Small Business,Technology,Laptop,7,0.05,5475.799612529931,1752.2558760095778,Jul,2024,0.31999999999999995
ORD-0419,2024-08-08,Customer 052,South,Corporate,Furniture,Office Chair,6,0.1,1203.8317008816678,457.45604633503376,Aug,2024,0.38
ORD-0420,2024-06-09,Customer 126,South,Corporate,Furniture,Bookshelf,6,0.05,926.0856601206883,351.9125508458616,Jun,2024,0.38
ORD-0421,2024-05-04,Customer 094,East,Corporate,Office Supplies,Notebook,5,0.08,60.373694067690046,31.394320915198826,May,2024,0.52
ORD-0422,2024-10-15,Customer 141,South,Small Business,Technology,Monitor,3,0.15,669.0365019153719,214.09168061291896,Oct,2024,0.31999999999999995
ORD-0423,2024-08-24,Customer 018,South,Corporate,Technology,Laptop,5,0.15,3267.960152761116,1045.747248883557,Aug,2024,0.31999999999999995
ORD-0424,2024-07-28,Customer 065,West,Consumer,Office Supplies,Desk Organizer,5,0.02,109.25459738867335,56.812390642110145,Jul,2024,0.52
ORD-0425,2024-03-19,Customer 154,West,Corporate,Office Supplies,Pen Set,2,0.08,29.66031345557284,15.423362996897877,Mar,2024,0.52
ORD-0426,2024-10-25,Customer 010,West,Small Business,Furniture,Bookshelf,7,0.1,971.812294324901,369.2886718434624,Oct,2024,0.38
ORD-0427,2024-07-03,Customer 091,North,Consumer,Office Supplies,Stapler,4,0.15,50.9598750039114,26.499135002033928,Jul,2024,0.52
ORD-0428,2024-11-27,Customer 111,North,Small Business,Technology,Keyboard,7,0.05,409.52300730783895,131.04736233850844,Nov,2024,0.31999999999999995
ORD-0429,2024-01-06,Customer 133,North,Corporate,Technology,Monitor,4,0.1,842.1814541281489,269.4980653210076,Jan,2024,0.31999999999999995
ORD-0430,2024-10-24,Customer 119,South,Corporate,Furniture,Filing Cabinet,6,0.08,956.0945694439038,363.31593638868344,Oct,2024,0.38
ORD-0431,2024-12-13,Customer 027,South,Corporate,Office Supplies,Stapler,1,0.08,12.676787007328866,6.59192924381101,Dec,2024,0.52
ORD-0432,2024-07-31,Customer 080,North,Consumer,Technology,Printer,3,0.05,556.9168375991871,178.21338803173987,Jul,2024,0.31999999999999995
ORD-0433,2024-08-21,Customer 122,South,Small Business,Furniture,Office Chair,8,0.05,1670.882527844243,634.9353605808124,Aug,2024,0.38
ORD-0434,2024-08-12,Customer 012,West,Corporate,Technology,Monitor,2,0.05,413.7302238842379,132.3936716429561,Aug,2024,0.31999999999999995
ORD-0435,2024-12-29,Customer 028,North,Consumer,Office Supplies,Stapler,6,0.15,69.05722608030527,35.90975756175874,Dec,2024,0.52
ORD-0436,2024-03-25,Customer 041,South,Small Business,Office Supplies,Pen Set,3,0.1,51.966116943006575,27.02238081036342,Mar,2024,0.52
ORD-0437,2024-10-13,Customer 048,West,Corporate,Furniture,Office Chair,4,0.08,695.2464378559272,264.19364638525235,Oct,2024,0.38
ORD-0438,2024-11-23,Customer 158,West,Corporate,Technology,Keyboard,1,0.15,51.51392859839251,16.4844571514856,Nov,2024,0.31999999999999995
ORD-0439,2024-08-18,Customer 055,West,Corporate,Technology,Mouse,1,0.15,25.482312551707643,8.154340016546445,Aug,2024,0.32
ORD-0440,2024-05-22,Customer 048,North,Small Business,Technology,Mouse,2,0.1,45.45899420697497,14.546878146231988,May,2024,0.31999999999999995
ORD-0441,2024-06-15,Customer 126,South,Corporate,Furniture,Office Chair,2,0.05,360.2595669383977,136.89863543659112,Jun,2024,0.37999999999999995
ORD-0442,2024-11-23,Customer 101,East,Small Business,Furniture,Filing Cabinet,7,0.1,1372.2320453757948,521.448177242802,Nov,2024,0.38
ORD-0443,2024-02-28,Customer 045,East,Corporate,Office Supplies,Notebook,8,0.1,84.76298912339877,44.07675434416736,Feb,2024,0.52
ORD-0444,2024-12-10,Customer 035,East,Small Business,Office Supplies,Desk Organizer,2,0.15,36.654744401081466,19.060467088562362,Dec,2024,0.52
ORD-0445,2024-03-01,Customer 096,South,Corporate,Furniture,Office Chair,2,0.02,452.5360415084607,171.96369577321508,Mar,2024,0.38
ORD-0446,2024-03-13,Customer 099,West,Corporate,Office Supplies,Paper,3,0.1,27.598897916215492,14.351426916432056,Mar,2024,0.52
ORD-0447,2024-04-05,Customer 043,West,Small Business,Furniture,Desk,3,0.1,990.3343281685992,376.3270447040677,Apr,2024,0.38
ORD-0448,2024-05-27,Customer 159,South,Consumer,Furniture,Bookshelf,6,0.08,897.065227096489,340.8847862966658,May,2024,0.38
ORD-0449,2024-07-02,Customer 099,North,Corporate,Technology,Laptop,3,0.02,2452.993630145275,784.9579616464879,Jul,2024,0.31999999999999995
ORD-0450,2024-09-15,Customer 114,West,Corporate,Furniture,Filing Cabinet,8,0.08,1262.119198602483,479.60529546894355,Sep,2024,0.38
ORD-0451,2024-03-26,Customer 075,North,Small Business,Furniture,Bookshelf,1,0.02,160.20496109315994,60.877885215400774,Mar,2024,0.38
ORD-0452,2024-05-20,Customer 118,South,Small Business,Technology,Laptop,5,0.02,4293.153499040399,1373.8091196929274,May,2024,0.31999999999999995
ORD-0453,2024-09-10,Customer 140,North,Small Business,Office Supplies,Notebook,2,0.05,22.675510688924383,11.79126555824068,Sep,2024,0.52
ORD-0454,2024-07-06,Customer 056,North,Small Business,Office Supplies,Desk Organizer,8,0.1,178.15496434173164,92.64058145770046,Jul,2024,0.52
ORD-0455,2024-02-22,Customer 068,South,Corporate,Furniture,Desk,1,0.08,267.9108654735514,101.80612887994953,Feb,2024,0.38
ORD-0456,2024-02-14,Customer 151,West,Consumer,Furniture,Office Chair,4,0.02,833.9088261801035,316.88535394843933,Feb,2024,0.38
ORD-0457,2024-06-28,Customer 053,West,Consumer,Office Supplies,Paper,3,0.02,23.3659127089474,12.150274608652648,Jun,2024,0.52
ORD-0458,2024-01-31,Customer 138,East,Small Business,Office Supplies,Stapler,5,0.1,67.94134020034295,35.329496904178335,Jan,2024,0.52
ORD-0459,2024-06-14,Customer 025,East,Corporate,Technology,Keyboard,5,0.1,221.56246639743878,70.8999892471804,Jun,2024,0.31999999999999995
ORD-0460,2024-07-29,Customer 034,North,Corporate,Technology,Keyboard,3,0.15,127.91933744428123,40.93418798216999,Jul,2024,0.31999999999999995
ORD-0461,2024-03-15,Customer 037,East,Consumer,Technology,Mouse,7,0.08,164.40352986108883,52.609129555548414,Mar,2024,0.31999999999999995
ORD-0462,2024-11-19,Customer 116,East,Small Business,Office Supplies,Notebook,7,0.08,81.55256247983293,42.407332489513124,Nov,2024,0.52
ORD-0463,2024-11-20,Customer 095,North,Corporate,Technology,Monitor,5,0.15,1103.0607597496976,352.9794431199032,Nov,2024,0.31999999999999995
ORD-0464,2024-09-06,Customer 024,East,Small Business,Furniture,Bookshelf,1,0.15,132.2824697384697,50.267338500618486,Sep,2024,0.38
ORD-0465,2024-08-22,Customer 110,East,Consumer,Office Supplies,Paper,7,0.02,70.37042394856091,36.592620453251676,Aug,2024,0.52
ORD-0466,2024-04-18,Customer 087,West,Corporate,Office Supplies,Desk Organizer,6,0.05,123.04436808151357,63.983071402387054,Apr,2024,0.52
ORD-0467,2024-10-22,Customer 013,South,Small Business,Furniture,Filing Cabinet,8,0.05,1382.1134281995717,525.2031027158372,Oct,2024,0.37999999999999995
ORD-0468,2024-02-20,Customer 113,West,Consumer,Technology,Laptop,2,0.02,1856.793259842183,594.1738431494985,Feb,2024,0.31999999999999995
ORD-0469,2024-01-01,Customer 078,West,Consumer,Furniture,Bookshelf,3,0.15,359.69186022309646,136.68290688477666,Jan,2024,0.38
ORD-0470,2024-05-20,Customer 022,North,Small Business,Technology,Keyboard,6,0.05,357.4119718509505,114.37183099230415,May,2024,0.31999999999999995
ORD-0471,2024-12-06,Customer 079,South,Consumer,Furniture,Office Chair,7,0.15,1103.66049435373,419.3909878544174,Dec,2024,0.38
ORD-0472,2024-12-24,Customer 025,South,Corporate,Office Supplies,Paper,2,0.15,17.470569433129256,9.084696105227213,Dec,2024,0.52
ORD-0473,2024-04-19,Customer 058,West,Consumer,Technology,Laptop,3,0.1,2046.3440394401744,654.8300926208557,Apr,2024,0.31999999999999995
ORD-0474,2024-12-14,Customer 088,West,Consumer,Furniture,Filing Cabinet,1,0.15,180.97829547280438,68.77175227966566,Dec,2024,0.38
ORD-0475,2024-03-02,Customer 019,West,Small Business,Office Supplies,Desk Organizer,3,0.08,62.08494306280443,32.284170392658304,Mar,2024,0.52
ORD-0476,2024-07-15,Customer 081,North,Small Business,Technology,Mouse,2,0.0,64.29362771732383,20.573960869543622,Jul,2024,0.31999999999999995
ORD-0477,2024-06-02,Customer 037,South,Corporate,Furniture,Office Chair,3,0.15,481.9098763122676,183.12575299866168,Jun,2024,0.37999999999999995
ORD-0478,2024-09-28,Customer 090,North,Small Business,Technology,Monitor,3,0.08,681.9677310566074,218.22967393811433,Sep,2024,0.31999999999999995
ORD-0479,2024-04-19,Customer 023,South,Corporate,Office Supplies,Paper,8,0.02,80.55917646658658,41.89077176262502,Apr,2024,0.52
ORD-0480,2024-03-12,Customer 110,North,Small Business,Technology,Monitor,7,0.05,1629.8933230098003,521.565863363136,Mar,2024,0.31999999999999995
ORD-0481,2024-03-12,Customer 142,South,Corporate,Furniture,Office Chair,2,0.02,432.15432945324795,164.21864519223422,Mar,2024,0.38
ORD-0482,2024-11-03,Customer 078,East,Small Business,Office Supplies,Notebook,1,0.15,10.892091889463634,5.66388778252109,Nov,2024,0.52
ORD-0483,2024-09-22,Customer 014,South,Small Business,Technology,Mouse,7,0.05,186.70759749013504,59.746431196843204,Sep,2024,0.31999999999999995
ORD-0484,2024-05-02,Customer 128,West,Corporate,Office Supplies,Stapler,2,0.02,30.853556039707296,16.043849140647794,May,2024,0.52
ORD-0485,2024-10-31,Customer 082,North,Small Business,Office Supplies,Pen Set,1,0.05,17.745779178148954,9.227805172637456,Oct,2024,0.52
ORD-0486,2024-07-17,Customer 019,West,Corporate,Technology,Keyboard,3,0.08,170.51886221798367,54.56603590975477,Jul,2024,0.31999999999999995
ORD-0487,2024-10-27,Customer 011,North,Consumer,Technology,Laptop,5,0.02,3716.306727012987,1189.2181526441557,Oct,2024,0.31999999999999995
ORD-0488,2024-07-22,Customer 103,East,Small Business,Technology,Laptop,7,0.08,5232.377974953525,1674.3609519851277,Jul,2024,0.31999999999999995
ORD-0489,2024-11-23,Customer 021,South,Corporate,Technology,Monitor,2,0.05,518.2946619195059,165.85429181424186,Nov,2024,0.31999999999999995
ORD-0490,2024-04-14,Customer 151,South,Small Business,Furniture,Filing Cabinet,6,0.08,1175.045337267094,446.5172281614957,Apr,2024,0.38
ORD-0491,2024-11-28,Customer 062,North,Corporate,Office Supplies,Pen Set,7,0.15,107.42422632030446,55.86059768655832,Nov,2024,0.52
ORD-0492,2024-05-05,Customer 157,North,Corporate,Technology,Laptop,2,0.08,1638.189593399633,524.2206698878824,May,2024,0.31999999999999995
ORD-0493,2024-01-29,Customer 004,East,Small Business,Office Supplies,Notebook,3,0.0,34.37614509857661,17.875595451259837,Jan,2024,0.52
ORD-0494,2024-03-11,Customer 134,North,Consumer,Office Supplies,Paper,8,0.05,63.66622157777842,33.10643522044478,Mar,2024,0.52
ORD-0495,2024-05-12,Customer 069,South,Corporate,Furniture,Filing Cabinet,3,0.15,487.0187068422237,185.067108600045,May,2024,0.38
ORD-0496,2024-03-01,Customer 135,North,Corporate,Office Supplies,Paper,7,0.05,58.377995328786994,30.356557570969237,Mar,2024,0.52
ORD-0497,2024-05-14,Customer 093,North,Corporate,Technology,Monitor,8,0.1,1792.9505955451427,573.7441905744456,May,2024,0.31999999999999995
ORD-0498,2024-09-12,Customer 027,South,Corporate,Technology,Laptop,3,0.05,2182.6442826728726,698.4461704553191,Sep,2024,0.31999999999999995
ORD-0499,2024-12-11,Customer 004,North,Consumer,Office Supplies,Notebook,1,0.0,13.717039176838377,7.132860371955956,Dec,2024,0.52
ORD-0500,2024-01-24,Customer 046,West,Corporate,Technology,Mouse,7,0.02,220.17686714590334,70.45659748668906,Jan,2024,0.31999999999999995
ORD-0501,2024-01-19,Customer 107,West,Consumer,Office Supplies,Desk Organizer,6,0.02,138.22163381791043,71.87524958531343,Jan,2024,0.52
ORD-0502,2024-06-12,Customer 129,East,Consumer,Office Supplies,Paper,6,0.0,55.33628502129727,28.774868211074583,Jun,2024,0.52
ORD-0503,2024-01-27,Customer 018,South,Consumer,Office Supplies,Pen Set,1,0.08,15.95675987793943,8.297515136528503,Jan,2024,0.52
ORD-0504,2024-05-24,Customer 117,East,Corporate,Furniture,Bookshelf,2,0.1,296.9256569366366,112.83174963592191,May,2024,0.38
ORD-0505,2024-07-07,Customer 160,South,Corporate,Technology,Laptop,5,0.15,3846.8696674297394,1230.9982935775165,Jul,2024,0.31999999999999995
ORD-0506,2024-08-25,Customer 140,East,Small Business,Technology,Mouse,8,0.02,202.81597104174745,64.90111073335918,Aug,2024,0.31999999999999995
ORD-0507,2024-05-05,Customer 060,South,Consumer,Office Supplies,Stapler,7,0.0,118.22478568040044,61.47688855380823,May,2024,0.52
ORD-0508,2024-06-26,Customer 097,North,Corporate,Furniture,Filing Cabinet,1,0.15,177.98673647766478,67.63495986151261,Jun,2024,0.38
ORD-0509,2024-06-06,Customer 126,North,Consumer,Office Supplies,Desk Organizer,4,0.08,92.00666626463082,47.84346645760803,Jun,2024,0.52
ORD-0510,2024-03-13,Customer 134,East,Consumer,Technology,Laptop,1,0.02,896.261574631626,286.80370388212026,Mar,2024,0.31999999999999995
ORD-0511,2024-12-24,Customer 025,East,Corporate,Furniture,Desk,2,0.1,602.278331271934,228.86576588333492,Dec,2024,0.38
ORD-0512,2024-03-09,Customer 034,West,Consumer,Furniture,Filing Cabinet,1,0.08,173.56339834077207,65.95409136949338,Mar,2024,0.38
ORD-0513,2024-05-29,Customer 084,East,Corporate,Technology,Mouse,7,0.15,188.5639926382302,60.34047764423365,May,2024,0.31999999999999995
ORD-0514,2024-08-19,Customer 035,East,Consumer,Furniture,Office Chair,2,0.02,458.4554121679593,174.21305662382454,Aug,2024,0.38
ORD-0515,2024-10-26,Customer 116,North,Consumer,Office Supplies,Stapler,2,0.02,26.23094580330293,13.640091817717524,Oct,2024,0.52
ORD-0516,2024-06-09,Customer 116,West,Consumer,Furniture,Bookshelf,6,0.02,782.4390313067755,297.3268318965747,Jun,2024,0.37999999999999995
ORD-0517,2024-08-25,Customer 078,East,Consumer,Technology,Printer,2,0.02,346.3243944753355,110.82380623210734,Aug,2024,0.31999999999999995
ORD-0518,2024-12-26,Customer 024,North,Consumer,Office Supplies,Desk Organizer,6,0.02,142.1471582948832,73.91652231333927,Dec,2024,0.52
ORD-0519,2024-05-07,Customer 077,East,Corporate,Office Supplies,Paper,1,0.15,8.771218845100016,4.561033799452009,May,2024,0.52
ORD-0520,2024-03-30,Customer 141,North,Corporate,Technology,Printer,8,0.1,1193.1138785349465,381.7964411311828,Mar,2024,0.31999999999999995
ORD-0521,2024-02-18,Customer 004,West,Consumer,Technology,Mouse,3,0.0,87.39488462418643,27.966363079739654,Feb,2024,0.31999999999999995
ORD-0522,2024-04-23,Customer 022,South,Consumer,Technology,Laptop,7,0.05,5555.506103118849,1777.7619529980313,Apr,2024,0.31999999999999995
ORD-0523,2024-10-27,Customer 051,East,Consumer,Office Supplies,Notebook,1,0.0,13.702522648919313,7.125311777438043,Oct,2024,0.52
ORD-0524,2024-08-15,Customer 011,South,Consumer,Office Supplies,Pen Set,6,0.0,119.59618779863726,62.19001765529138,Aug,2024,0.52
ORD-0525,2024-01-26,Customer 102,South,Small Business,Furniture,Bookshelf,7,0.15,987.4162596177663,375.21817865475117,Jan,2024,0.38
ORD-0526,2024-01-16,Customer 091,West,Small Business,Furniture,Bookshelf,7,0.02,1035.7370205858365,393.5800678226179,Jan,2024,0.38
ORD-0527,2024-04-05,Customer 009,East,Corporate,Technology,Mouse,8,0.02,217.76411783135433,69.68451770603338,Apr,2024,0.31999999999999995
ORD-0528,2024-11-13,Customer 106,South,Small Business,Office Supplies,Notebook,5,0.08,52.650859000055256,27.378446680028734,Nov,2024,0.52
ORD-0529,2024-09-02,Customer 036,North,Consumer,Furniture,Filing Cabinet,5,0.08,782.4234896996858,297.3209260858806,Sep,2024,0.38
ORD-0530,2024-04-12,Customer 092,South,Small Business,Furniture,Desk,1,0.08,327.8070522437617,124.56667985262945,Apr,2024,0.38
ORD-0531,2024-10-05,Customer 070,West,Corporate,Furniture,Bookshelf,6,0.08,910.3721496011201,345.94141684842566,Oct,2024,0.38
ORD-0532,2024-01-14,Customer 072,East,Small Business,Technology,Keyboard,4,0.0,252.98322979319616,80.95463353382276,Jan,2024,0.31999999999999995
ORD-0533,2024-08-29,Customer 026,East,Small Business,Technology,Laptop,4,0.02,3828.7743641051675,1225.2077965136534,Aug,2024,0.31999999999999995
ORD-0534,2024-12-02,Customer 148,South,Corporate,Technology,Mouse,1,0.02,28.262282420468743,9.043930374549996,Dec,2024,0.31999999999999995
ORD-0535,2024-07-17,Customer 152,East,Consumer,Office Supplies,Desk Organizer,3,0.02,70.34768862374635,36.5807980843481,Jul,2024,0.52
ORD-0536,2024-12-23,Customer 091,East,Small Business,Furniture,Office Chair,1,0.15,202.61298435168362,76.99293405363977,Dec,2024,0.38
ORD-0537,2024-10-15,Customer 139,South,Small Business,Office Supplies,Notebook,4,0.08,48.991315768524906,25.47548419963295,Oct,2024,0.52
ORD-0538,2024-03-30,Customer 060,West,Consumer,Technology,Printer,2,0.0,340.84223548943885,109.06951535662041,Mar,2024,0.31999999999999995
ORD-0539,2024-04-22,Customer 085,North,Small Business,Office Supplies,Notebook,8,0.0,96.15810398723761,50.00221407336356,Apr,2024,0.52
ORD-0540,2024-04-13,Customer 016,South,Corporate,Office Supplies,Notebook,3,0.05,31.288658039508903,16.27010218054463,Apr,2024,0.52
ORD-0541,2024-03-16,Customer 096,South,Consumer,Technology,Laptop,6,0.0,5801.728264535261,1856.5530446512832,Mar,2024,0.31999999999999995
ORD-0542,2024-12-05,Customer 078,West,Small Business,Office Supplies,Paper,2,0.05,17.84670828725971,9.280288309375049,Dec,2024,0.52
ORD-0543,2024-03-10,Customer 125,South,Small Business,Furniture,Office Chair,7,0.15,1176.6960800786755,447.14451042989674,Mar,2024,0.38
ORD-0544,2024-06-11,Customer 151,South,Small Business,Office Supplies,Pen Set,6,0.02,112.33425611812928,58.41381318142722,Jun,2024,0.52
ORD-0545,2024-03-30,Customer 046,West,Corporate,Office Supplies,Desk Organizer,5,0.02,112.85524056676752,58.68472509471911,Mar,2024,0.52
ORD-0546,2024-01-01,Customer 155,West,Small Business,Office Supplies,Paper,1,0.02,8.614528696723406,4.479554922296171,Jan,2024,0.52
ORD-0547,2024-11-09,Customer 037,South,Small Business,Furniture,Office Chair,2,0.08,351.8792364790029,133.7141098620211,Nov,2024,0.38
ORD-0548,2024-02-09,Customer 023,South,Corporate,Furniture,Office Chair,6,0.02,1310.523817117857,497.9990505047857,Feb,2024,0.38
ORD-0549,2024-12-28,Customer 054,East,Corporate,Office Supplies,Desk Organizer,1,0.05,21.328096356200106,11.090610105224055,Dec,2024,0.52
ORD-0550,2024-12-20,Customer 001,North,Corporate,Technology,Mouse,5,0.0,152.39363520760716,48.765963266434284,Dec,2024,0.31999999999999995
ORD-0551,2024-07-16,Customer 106,West,Small Business,Technology,Laptop,7,0.02,5950.209811245689,1904.06713959862,Jul,2024,0.31999999999999995
ORD-0552,2024-07-12,Customer 123,East,Small Business,Furniture,Bookshelf,7,0.0,1165.593455340306,442.9255130293163,Jul,2024,0.38
ORD-0553,2024-10-22,Customer 009,South,Consumer,Office Supplies,Stapler,8,0.0,123.48178157629333,64.21052641967253,Oct,2024,0.52
ORD-0554,2024-01-11,Customer 088,East,Corporate,Technology,Printer,2,0.0,371.32317083323954,118.82341466663664,Jan,2024,0.31999999999999995
ORD-0555,2024-07-11,Customer 024,South,Small Business,Technology,Keyboard,2,0.1,110.55295079905756,35.37694425569841,Jul,2024,0.31999999999999995
ORD-0556,2024-10-31,Customer 043,West,Small Business,Furniture,Office Chair,1,0.08,191.06328023310346,72.60404648857931,Oct,2024,0.38
ORD-0557,2024-08-10,Customer 053,South,Consumer,Office Supplies,Notebook,2,0.05,20.88899774634214,10.862278828097914,Aug,2024,0.52
ORD-0558,2024-07-28,Customer 061,East,Small Business,Technology,Mouse,5,0.05,118.073585906412,37.78354749005184,Jul,2024,0.31999999999999995
ORD-0559,2024-01-26,Customer 014,West,Small Business,Technology,Monitor,8,0.02,2039.4418902743796,652.6214048878014,Jan,2024,0.31999999999999995
ORD-0560,2024-01-02,Customer 154,West,Consumer,Furniture,Office Chair,5,0.15,934.8790941374009,355.2540557722123,Jan,2024,0.38
ORD-0561,2024-04-12,Customer 075,North,Consumer,Furniture,Bookshelf,4,0.02,629.2197039834327,239.10348751370444,Apr,2024,0.38
ORD-0562,2024-08-30,Customer 126,North,Corporate,Technology,Monitor,7,0.08,1449.0005001676066,463.68016005363404,Aug,2024,0.31999999999999995
ORD-0563,2024-05-15,Customer 095,North,Small Business,Office Supplies,Pen Set,7,0.02,113.20897044747265,58.86866463268578,May,2024,0.52
ORD-0564,2024-07-08,Customer 113,South,Corporate,Furniture,Desk,1,0.05,268.71382615801974,102.1112539400475,Jul,2024,0.38
ORD-0565,2024-05-14,Customer 025,South,Corporate,Furniture,Bookshelf,1,0.02,143.27482020903383,54.44443167943286,May,2024,0.38
ORD-0566,2024-12-08,Customer 059,East,Small Business,Technology,Monitor,7,0.1,1571.3879964815355,502.8441588740913,Dec,2024,0.31999999999999995
ORD-0567,2024-02-01,Customer 122,West,Small Business,Furniture,Filing Cabinet,7,0.1,1180.1293529357827,448.4491541155974,Feb,2024,0.38
ORD-0568,2024-04-30,Customer 009,West,Corporate,Office Supplies,Notebook,2,0.08,22.038450495136665,11.459994257471067,Apr,2024,0.52
ORD-0569,2024-10-19,Customer 043,South,Consumer,Furniture,Filing Cabinet,8,0.02,1674.4933936558295,636.3074895892153,Oct,2024,0.38
ORD-0570,2024-04-08,Customer 112,South,Consumer,Technology,Mouse,7,0.0,190.90967931487305,61.091097380759365,Apr,2024,0.31999999999999995
ORD-0571,2024-11-17,Customer 018,South,Small Business,Technology,Mouse,5,0.05,135.4973625557288,43.359156017833214,Nov,2024,0.31999999999999995
